datetime,method,cross_num,runtime,retry,min_rmse,min_min,min_max,min_std,max_rmse,max_min,max_max,max_std,mean_rmse,mean_min,mean_max,mean_std
2018-12-06 12:44:26.655283,Linear,5,56563,3,0.8678520999993179,0.0,5.4979926000000034,0.7279695839415717,1.0000116037619204,0.0001018571428574866,9.582503749999972,0.8642813798248391,0.9436273239501638,2.0638095237934805e-05,8.193768469999991,0.7999424329044444
2018-12-06 12:44:26.712002,Previous,5,59620,3,1.1745192400670326,0.0,7.102858999999995,0.9714179277714181,1.471389255472033,0.0,14.740004999999968,1.269161610382823,1.3370722322082014,0.0,10.826574399999993,1.1370779051223654
2018-12-06 12:44:26.771784,Next,5,55883,3,1.2148547758075787,0.0,8.529999000000032,1.0337737275568848,1.3987663846818434,0.0,14.740004999999968,1.1693631716277852,1.3130155703220514,0.0,11.462003200000003,1.111747458863664
2018-12-06 12:44:26.827838,Nearest,5,55478,3,1.1071788750756857,0.0,7.102858999999995,0.9353719059739198,1.3441465381382176,0.0,14.740004999999968,1.1679341852681782,1.226841163664349,0.0,10.306573200000003,1.0429398335994826
2018-12-06 12:44:26.883477,Quadratic Spline,5,62725,3,1.0658860993644308,1.1745893995662726e-05,7.703141606753675,0.8964489807830535,1.2692579482967299,0.00016467149647159118,13.57748570898383,1.0968200936823906,1.1577334065406943,7.753663424212576e-05,10.453048113230627,0.9858624312938185
2018-12-06 12:44:26.946360,Cubic Spline,5,60743,3,1.067748481746682,7.786443203761095e-06,7.408767892827129,0.8919518116265417,1.294080767811154,0.0005407984823042611,13.122437143189643,1.121498766392711,1.1669193614768747,0.000185506883681974,10.14945431868974,0.9916770679686104
2018-12-06 12:44:27.007267,Linear Spline,5,54946,3,0.8678520999993183,0.0,5.497992600000032,0.7279695839415721,1.0000116037619204,0.0001018571428570425,9.582503749999972,0.8642813798248391,0.943627323950164,2.063809523780158e-05,8.193768469999998,0.7999424329044443
2018-12-06 12:44:27.064979,Linear,5,65693,4,0.8506186380478176,0.0,5.555000500000006,0.7140297924341409,1.0013303823553357,5.00000000069889e-07,9.582503749999972,0.8548110551156446,0.937260775923412,3.3000000003724496e-07,7.519901749999997,0.795326720329627
2018-12-06 12:44:27.130848,Previous,5,57717,4,1.1900698952577364,0.0,8.880005000000011,0.9938162072784226,1.4134593310104233,0.0,14.740004999999968,1.2113365212709652,1.3147019967671105,0.0,10.858001600000005,1.116175284322733
2018-12-06 12:44:27.188705,Next,5,57634,4,1.217807035119399,0.0,7.660003999999958,1.0340408409248343,1.4661290909768656,0.0,16.550003000000004,1.2674100996870403,1.332313645307714,0.0,11.762005599999991,1.1354649773283725
2018-12-06 12:44:27.246487,Nearest,5,61642,4,1.091247823247577,0.0,7.400002000000001,0.9181847567072903,1.3977722997842212,0.0,14.740004999999968,1.2118018525798786,1.2251675314951576,0.0,9.786001600000002,1.0415155996327479
2018-12-06 12:44:27.308389,Quadratic Spline,5,62012,4,1.057603839047802,2.0795081646429736e-05,7.222327961596761,0.8949000166553792,1.2098685440566461,0.00025418023689449676,12.766269046392495,1.0381247397507338,1.1508532906122897,0.0001071168065895467,10.329680608506322,0.9823033004145436
2018-12-06 12:44:27.370554,Cubic Spline,5,81689,4,1.0809608142999487,5.210890713946981e-05,7.8613431669180045,0.9167494340950507,1.2616331679183823,0.0007687659986574946,13.065611639722817,1.1004231114119245,1.171957769985737,0.00032078173009879584,10.673231754645935,1.0016741175836235
2018-12-06 12:44:27.452505,Linear Spline,5,66540,4,0.8506186380478177,2.220446049250313e-16,5.555000500000006,0.714029792434141,1.0013303823553361,5.00000000069889e-07,9.582503749999972,0.8548110551156449,0.937260775923412,3.300000001704717e-07,7.519901749999997,0.795326720329627
2018-12-06 12:44:27.522560,Linear,5,76929,5,0.8678452285622309,0.0,5.907494250000013,0.7324995396993745,1.027877144634075,7.500000016591457e-07,12.800002666666643,0.8617575049648742,0.9372124222383263,3.000000003527958e-07,8.431332499999996,0.7924239110272294
2018-12-06 12:44:27.599722,Previous,5,64987,5,1.1651186077772497,0.0,7.6699979999999925,0.9731344466188714,1.5111010726825271,0.0,14.740004999999968,1.2900352312996899,1.3172353777679855,0.0,10.432000600000004,1.118225481962582
2018-12-06 12:44:27.664874,Next,5,53096,5,1.1995154279948645,0.0,7.400002000000001,0.9959514470390063,1.367006264423616,0.0,14.740004999999968,1.1674671861591697,1.2936536837989723,0.0,10.118000800000004,1.094054420395329
2018-12-06 12:44:27.718142,Nearest,5,53720,5,1.1584554214301555,0.0,8.880005000000011,0.9767744905425799,1.3362349234575395,0.0,14.740004999999968,1.136381216021992,1.253279305494369,0.0,11.520004199999994,1.071866232782034
2018-12-06 12:44:27.772017,Quadratic Spline,5,63917,5,1.0669570229906402,1.5685339366466877e-05,7.8596431729471306,0.8910476674860653,1.319316921284283,0.00032253954589300804,12.959217698687183,1.1337522159469418,1.1737075079720405,0.00011366896635363055,10.168280037013272,1.002502546048931
2018-12-06 12:44:27.836117,Cubic Spline,5,59916,5,1.0630324004424498,9.781517036344667e-06,7.910254623364324,0.8861700524054615,1.3997398532419436,0.00027326455122778093,12.8730372580427,1.213701582624523,1.1962801275909687,0.0001139401253310801,10.037195979764704,1.0231911421220459
2018-12-06 12:44:27.896217,Linear Spline,5,57194,5,0.8678452285622305,0.0,5.907494250000013,0.7324995396993741,1.0278771446340746,7.500000016591457e-07,12.800002666666643,0.8617575049648739,0.9372124222383261,3.000000004416137e-07,8.431332499999996,0.7924239110272291
2018-12-06 12:44:27.956177,Linear,5,55043,6,0.879245601273343,0.0,5.629996833333308,0.7353967580419684,1.0451363235689,2.500000000349445e-07,9.582503749999972,0.9004113556147851,0.9437131817774164,1.000000000139778e-07,7.232001966666649,0.7978502396317779
2018-12-06 12:44:28.011403,Previous,5,56144,6,1.2292660146077814,0.0,7.6699979999999925,1.025356763107991,1.4083341252765877,0.0,15.779999000000032,1.2091465574096956,1.3498524855171907,0.0,10.848571600000017,1.1463042814661706
2018-12-06 12:44:28.067716,Next,5,64266,6,1.1643920324362527,0.0,7.460005999999993,0.9663689932747641,1.6036306997933618,0.0,16.260008999999997,1.4046512184685176,1.3261538212459025,0.0,11.19200379999999,1.127648001759592
2018-12-06 12:44:28.132170,Nearest,5,55280,6,1.1304663120539769,0.0,8.880005000000011,0.9440182680366337,1.319439006657126,0.0,14.740004999999968,1.1305500218823288,1.240162657593252,0.0,10.882574200000008,1.0533819761177
2018-12-06 12:44:28.187627,Quadratic Spline,5,62234,6,1.029662652852322,7.59521702353716e-06,6.829592688956794,0.8629667259838689,1.3067116366905072,0.00029703683362258815,12.73295692363169,1.1357285061501396,1.1334367316842582,0.0001167802483274194,8.86924125176904,0.961275299940392
2018-12-06 12:44:28.250035,Cubic Spline,5,63937,6,1.0531864162285773,1.2523863805569135e-05,6.7460207622708594,0.8819789096464035,1.3331709686038562,0.00016776953739983114,11.868289199997292,1.1589612725094627,1.1479898340968377,7.236844050848568e-05,8.588127920742375,0.9723967550816202
2018-12-06 12:44:28.314149,Linear Spline,5,55648,6,0.8792456012733423,0.0,5.629996833333337,0.7353967580419676,1.0451363235689004,2.500000002569891e-07,9.582503749999972,0.9004113556147854,0.9437131817774166,1.0000000010279564e-07,7.232001966666658,0.7978502396317781
2018-12-06 12:44:28.372601,Linear,5,45611,7,0.8684186642679717,0.0,6.804992500000026,0.7175488676136311,1.0145931322577495,3.33333333379926e-07,9.582503749999972,0.8600156733124402,0.9249484960578103,1.166666666829741e-07,7.854701269999998,0.7782695487325482
2018-12-06 12:44:28.418376,Previous,5,44454,7,1.2329865090357022,0.0,8.36000100000004,1.0495419981645417,1.4619985601577323,0.0,14.740004999999968,1.2664961377251325,1.352623181222665,0.0,10.95200220000001,1.1507406520313437
2018-12-06 12:44:28.462985,Next,5,44850,7,1.199288852888692,0.0,7.8300020000000075,1.0069928270294024,1.371395712047897,0.0,14.740004999999968,1.2071999166676315,1.3174477518406087,0.0,10.672573600000007,1.1183898466210207
2018-12-06 12:44:28.508010,Nearest,5,43969,7,1.072001731227515,0.0,7.640000000000015,0.9068699884596555,1.3437211652948995,0.0,14.740004999999968,1.1749257066702607,1.2133881087018887,0.0,10.308575400000004,1.0270670089547103
2018-12-06 12:44:28.552177,Quadratic Spline,5,48253,7,1.0639674819004672,5.711544433162352e-05,6.9571848500462465,0.8838104052783237,1.2285748137421113,0.00021901255990752766,12.753441835473666,1.0710959659225465,1.1370572963303254,0.00012806767423194642,9.106574121320843,0.9660064628751233
2018-12-06 12:44:28.600622,Cubic Spline,5,51815,7,1.088358773945485,2.694164393757248e-05,7.190133556722259,0.905686471674901,1.2117688614186588,0.0005881586212854728,11.941575009813562,1.0509411891804143,1.1531829798307078,0.00019802587303994202,9.16244337622565,0.9794861418474413
2018-12-06 12:44:28.652665,Linear Spline,5,48836,7,0.8684186642679708,0.0,6.804992500000026,0.7175488676136302,1.0145931322577495,3.33333333379926e-07,9.582503749999972,0.8600156733124399,0.9249484960578102,1.1666666677179194e-07,7.854701269999998,0.7782695487325479
2018-12-06 12:44:28.704069,Linear,5,52301,8,0.8876696176043725,0.0,5.196429500000008,0.7474648906932352,1.0385488100537172,0.000143200000000121,9.582503749999972,0.8959596540072964,0.973006402913905,2.958999999775891e-05,8.002988109999993,0.830206371195343
2018-12-06 12:44:28.756500,Previous,5,56182,8,1.246462095180789,0.0,9.529999000000004,1.039918876473808,1.5265873917675652,0.0,16.75,1.3630622960176193,1.3967213637779987,0.0,12.911999800000013,1.2034273277655196
2018-12-06 12:44:28.812815,Next,5,52317,8,1.3188185940651602,0.0,9.072860000000006,1.129137104550927,1.42296759004159,0.0,16.260008999999997,1.2376919768997956,1.3739549983093389,0.0,13.046575599999997,1.1783084663254129
2018-12-06 12:44:28.865264,Nearest,5,51001,8,1.1236973297688024,0.0,10.590000000000003,0.9549202027335448,1.3035353594871302,0.0,14.740004999999968,1.1180290843262546,1.2555383171849848,0.0,12.050000599999994,1.075820980050023
2018-12-06 12:44:28.916396,Quadratic Spline,5,57773,8,1.1161763866864576,2.9974720725522985e-06,6.526812918383257,0.9483091194635213,1.4398828364638807,0.0004858140976902181,19.35942582047224,1.26923696138558,1.253332417244317,0.0001901537941727316,11.518632826567124,1.086207120948848
2018-12-06 12:44:28.974323,Cubic Spline,5,60657,8,1.1459104746657143,2.4901425077050732e-05,6.873588013680973,0.9738507333768031,1.4018719968625828,0.0005779467851998454,17.01001142237638,1.2220328159631009,1.2610107207036516,0.00022242177668143625,11.160980558642967,1.0900055704633744
2018-12-06 12:44:29.035139,Linear Spline,5,61525,8,0.8876696176043728,0.0,5.196429500000008,0.7474648906932354,1.038548810053717,0.000143200000000121,9.582503749999972,0.8959596540072962,0.973006402913905,2.958999999775891e-05,8.002988109999999,0.8302063711953428
2018-12-06 12:44:29.100888,Linear,5,56207,9,0.829798026577713,0.0,6.096669666666685,0.6848393437308169,0.9936808549910479,5.00000000069889e-07,9.106006200000024,0.8526262023498824,0.9110312232876835,2.999999997754799e-07,7.0248366733333345,0.7667153029856046
2018-12-06 12:44:29.157338,Previous,5,54830,9,1.2062260173211705,0.0,7.6699979999999925,1.014497743338928,1.4744356997614418,0.0,17.720001000000025,1.2897279851241015,1.3160477930753418,0.0,11.176001000000003,1.1218564467924863
2018-12-06 12:44:29.212326,Next,5,59964,9,1.202030434414717,0.0,7.660003999999958,0.9822791937711997,1.6369614653752043,0.0,21.690001999999993,1.455303856266861,1.3775381048024609,0.0,13.49057599999999,1.1833050775193068
2018-12-06 12:44:29.272443,Nearest,5,56604,9,1.1199750372485862,0.0,7.640000000000015,0.9377984642504412,1.3401955975972168,0.0007139999999998814,11.589995999999985,1.1608292864660712,1.2224368290362742,0.00014279999999997628,9.474002200000001,1.039655390480037
2018-12-06 12:44:29.329323,Quadratic Spline,5,58746,9,1.0388564433075167,3.1092558068213094e-05,7.1338330715047675,0.8662293663612707,1.2336780524830349,0.0003228323050734616,10.380645730197728,1.0642226899464282,1.111959567397898,0.0001579550196263657,9.337433008215147,0.9422107637960899
2018-12-06 12:44:29.388234,Cubic Spline,5,63418,9,1.0548881176561073,8.813811166241692e-06,7.667690634185249,0.8790245744895345,1.1992464668453588,0.00014534951410416497,11.091975868273693,1.0283373348424008,1.125969776329397,0.00010234479108022221,9.414801821590066,0.9538082823212163
2018-12-06 12:44:29.451822,Linear Spline,5,55325,9,0.8297980265777132,0.0,6.096669666666685,0.684839343730817,0.9936808549910483,5.00000000069889e-07,9.106006200000024,0.8526262023498827,0.9110312232876835,2.999999998198888e-07,7.024836673333328,0.7667153029856048
2018-12-06 12:44:29.512346,Linear,10,88848,0,0.7650406280036698,0.0,4.059998000000036,0.6291682568934653,1.1673835836992077,0.0007139999999998814,11.050005599999963,1.0258236974622643,0.8943501901819962,0.00010023499999991525,6.509999809999995,0.7560529170249698
2018-12-06 12:44:29.601345,Previous,10,88293,0,1.0500767288915691,0.0,6.285719999999998,0.8592293019616734,1.849552131230898,0.0007150000000000212,20.630004999999983,1.6731563945320176,1.2740955533748886,7.150000000000212e-05,9.4038597,1.0823495917119939
2018-12-06 12:44:29.689761,Next,10,84358,0,1.0416846971104197,0.0,6.570000000000007,0.8736052136048187,1.491744009905819,0.0,14.740004999999968,1.2765797254543043,1.2547354548497376,0.0,9.221287500000004,1.0619457469255482
2018-12-06 12:44:29.774239,Nearest,10,85423,0,0.9909881102813687,0.0,6.285719999999998,0.8144650090253529,1.5881764475498426,0.0007150000000000212,14.740004999999968,1.3962531732750283,1.1965649637824558,0.00014289999999999025,8.669860100000001,1.014876777426735
2018-12-06 12:44:29.859829,Quadratic Spline,10,98347,0,0.8768512862047495,9.388803791310352e-06,5.657314008659625,0.7328073061108323,1.3635858340507359,0.0006226798827340119,13.58017287656915,1.1914114229710882,1.077403511850495,0.00035932177685435993,7.799291799471869,0.9116572423346622
2018-12-06 12:44:29.958305,Cubic Spline,10,94896,0,0.8861425318340327,6.348964557800763e-05,5.5598721357725935,0.7400689768174498,1.3279379306956705,0.0014550452120662971,12.239600414132923,1.1497707039335527,1.080206317259155,0.0004405493508759406,7.622051125667349,0.911716307981948
2018-12-06 12:44:30.053451,Linear Spline,10,91885,0,0.7650406280036695,0.0,4.059998000000036,0.6291682568934651,1.167383583699209,0.0007139999999998814,11.050005599999992,1.0258236974622652,0.8943501901819964,0.00010023499999991525,6.509999809999999,0.7560529170249696
2018-12-06 12:44:30.148503,Linear,10,88225,1,0.7437464721758529,0.0,4.809995999999998,0.6105147702175832,1.1183432598303626,0.0007142499999999163,9.582503749999972,0.9711594474488104,0.9041064427919172,0.00014315000000011401,6.487862931428576,0.76392176467493
2018-12-06 12:44:30.236899,Previous,10,91126,1,1.0799906545759965,0.0,6.279999000000004,0.8858622347606638,1.475631246120594,0.0007139999999998814,14.740004999999968,1.290968003027039,1.2555726471925601,7.139999999998814e-05,9.176289500000003,1.0667579264518225
2018-12-06 12:44:30.328261,Next,10,88280,1,1.0363646856258284,0.0,5.429992999999996,0.8415544225955327,1.5734179043236318,0.0014279999999988746,14.740004999999968,1.3823133200285151,1.2755063500183401,0.00014279999999988746,9.1739997,1.0828196883772585
2018-12-06 12:44:30.416774,Nearest,10,97694,1,1.0179212638793251,0.0,6.279999000000004,0.8280275550639751,1.5006859019925998,0.0007139999999998814,14.740004999999968,1.317776103666621,1.2057965557949013,7.139999999998814e-05,8.631002200000008,1.0247507028304021
2018-12-06 12:44:30.514603,Quadratic Spline,10,92132,1,0.8867066090003158,6.6348054374998355e-06,4.374975371289651,0.7243409243187595,1.379819271483334,0.001225562900409205,12.753443498369705,1.2142595822290312,1.1054059245098906,0.0003744199673792137,7.196395197820702,0.9359818822712469
2018-12-06 12:44:30.606868,Cubic Spline,10,95238,1,0.9031153775402961,1.1133727744194744e-05,4.952157900726178,0.7408905551261211,1.373611357766408,0.0006367688620094736,12.021595545002782,1.204240284247967,1.120071061948688,0.0002010891017806493,7.268529613233793,0.9472574549526357
2018-12-06 12:44:30.702532,Linear Spline,10,80239,1,0.7437464721758531,0.0,4.809996000000012,0.6105147702175832,1.1183432598303624,0.0007142499999999163,9.582503749999972,0.9711594474488104,0.9041064427919174,0.00014315000000018064,6.487862931428578,0.7639217646749303
2018-12-06 12:44:30.785766,Linear,10,84260,2,0.7680150459675953,0.0,3.840000500000002,0.6365663041184328,1.1079617114636586,0.0007135000000033642,9.582503749999972,0.9760718914043396,0.9023531829979199,0.00012192833333268815,6.558851944999998,0.7628920093608726
2018-12-06 12:44:30.870150,Previous,10,83700,2,1.0665877334913023,0.0,6.230002999999996,0.8886555390629692,1.462000657132367,0.0007139999999998814,14.740004999999968,1.2763248993095302,1.238865956410768,7.139999999998814e-05,9.033573000000002,1.0475950194910526
2018-12-06 12:44:30.953974,Next,10,83862,2,1.0901965903489679,0.0,6.442855999999992,0.9155575306415402,1.611336952001097,0.0,14.740004999999968,1.43097516402732,1.2635280006493304,0.0,8.9945724,1.0726674963267466
2018-12-06 12:44:31.037960,Nearest,10,90957,2,1.0614482171036597,0.0,6.230002999999996,0.8923235303304857,1.4228690146772873,0.0,14.740004999999968,1.255222155144297,1.2225542478374807,0.0,9.167572600000002,1.0429101604565572
2018-12-06 12:44:31.129230,Quadratic Spline,10,118807,2,0.9760180451196572,6.631823097791312e-06,4.211024380557859,0.7713394765346766,1.5533898779562219,0.0031671731314519835,19.359412925332094,1.4202722102790903,1.176314534281043,0.000486564517092003,9.841633346233525,1.0144680034389428
2018-12-06 12:44:31.248171,Cubic Spline,10,97390,2,0.99333320528922,3.9337701226438426e-05,4.264950455307627,0.7881835813745195,1.4640392807436995,0.00082267571393424,17.009949619033392,1.3246379676787972,1.1835136378668565,0.0002886815744490012,9.732797121866588,1.0183514780317267
2018-12-06 12:44:31.345699,Linear Spline,10,86865,2,0.7680150459675955,0.0,3.840000500000002,0.6365663041184328,1.1079617114636593,0.0007135000000033642,9.582503749999972,0.9760718914043401,0.90235318299792,0.00012192833333268815,6.558851944999996,0.7628920093608726
2018-12-06 12:44:31.435434,Linear,10,87909,3,0.7392289418321304,0.0,4.860001000000011,0.5982056924331389,0.9910126409959519,0.0007140000000021018,9.582503749999972,0.8448715817422402,0.899746901239458,0.00015719333333357176,6.914668146666673,0.7612686227351416
2018-12-06 12:44:31.523480,Previous,10,91483,3,0.9890520341861859,0.0,5.959991000000002,0.7978413285429092,1.3945173857700621,0.0007150000000000212,14.740004999999968,1.1824814364236653,1.2378038160860787,0.00014289999999999025,8.653571799999998,1.0469173365459867
2018-12-06 12:44:31.615135,Next,10,90296,3,1.064996142223561,0.0,6.529998000000006,0.8920963557672316,1.4420773442010988,0.0014279999999999848,14.740004999999968,1.2375081782613828,1.2535475073271782,0.000214300000000045,9.3999998,1.0623211958197838
2018-12-06 12:44:31.705578,Nearest,10,83396,3,0.9510437316653843,0.0,6.010008999999997,0.7773157462808299,1.3463587330044355,0.0014279999999999848,14.740004999999968,1.1699791851564976,1.2182865944462278,0.00028569999999998873,9.579572800000005,1.0401366739414262
2018-12-06 12:44:31.789131,Quadratic Spline,10,95162,3,0.9190972887745068,7.254098463871372e-05,6.218526664259883,0.7531890372572082,1.2580512738596075,0.0004593706683020393,16.242754105043247,1.0975623936531853,1.0820415752813395,0.00021649780822725618,8.525413260579601,0.9173318045641929
2018-12-06 12:44:31.884771,Cubic Spline,10,88525,3,0.938566296138264,3.110657309246534e-05,6.313576898405643,0.771831810382502,1.2855925020430445,0.0006105839687851056,16.86337168706288,1.1243740657091734,1.0993424229356656,0.00026433992211337686,8.648621877892058,0.9321728808871763
2018-12-06 12:44:31.973437,Linear Spline,10,84616,3,0.7392289418321305,0.0,4.860001000000011,0.598205692433139,0.9910126409959521,0.0007140000000021018,9.582503749999972,0.8448715817422403,0.8997469012394579,0.000157193333333594,6.914668146666671,0.7612686227351414
2018-12-06 12:44:32.062198,Linear,10,88434,4,0.7707512903886845,0.0,4.860001000000011,0.6366633386298156,1.0500594467951474,0.0014279999999998738,9.582503749999972,0.8964496750431312,0.9026511157577023,0.0002683250000004578,6.5979505199999995,0.7652023042036988
2018-12-06 12:44:32.150757,Previous,10,87034,4,1.1269591479584327,0.0,6.639998999999989,0.9108567860875083,1.5585944659487931,0.0,14.740004999999968,1.3446011320274895,1.2696901109568643,0.0,9.13728929999999,1.0790867671913489
2018-12-06 12:44:32.237916,Next,10,86858,4,1.054265494173113,0.0,5.739991000000003,0.8840744390709295,1.4068734859969605,0.0014279999999999848,14.740004999999968,1.2038890475896529,1.2535405409363232,0.0002141999999999866,9.447000899999999,1.0645516811270392
2018-12-06 12:44:32.324903,Nearest,10,90322,4,1.0588432624043784,0.0,6.639998999999989,0.8728310710788302,1.4975967056887145,0.0014280000000002069,14.740004999999968,1.3141427215638903,1.208346156017117,0.00021420000000000884,8.75528859999999,1.0275386626232241
2018-12-06 12:44:32.415375,Quadratic Spline,10,101522,4,0.9628237649589159,1.6506175812835977e-06,5.646751428035884,0.804497656916157,1.2353528755229615,0.0008333271379623586,12.5906192233833,1.0619540690664142,1.0958494156846417,0.00031096490479518566,8.021586669349523,0.9329373539814366
2018-12-06 12:44:32.517236,Cubic Spline,10,93577,4,0.948930941378627,5.106696498491381e-05,5.773605815651479,0.8064453751532464,1.2254197596878955,0.0008382667562620849,11.609204825030474,1.0376994917701883,1.101120072617647,0.0004014199370399263,8.053802439806047,0.9351085388381076
2018-12-06 12:44:32.610953,Linear Spline,10,83178,4,0.7707512903886846,0.0,4.860001000000011,0.6366633386298153,1.050059446795147,0.0014279999999998738,9.582503749999972,0.8964496750431307,0.9026511157577023,0.0002683250000005022,6.597950519999996,0.7652023042036987
2018-12-06 12:44:32.697379,Linear,10,77879,5,0.7547748816607353,0.0,4.708568428571397,0.6220766460306598,1.0570105781694443,0.0003575000000000106,9.582503749999972,0.8942477208753078,0.9086109252061354,7.169166666667336e-05,6.687257742857139,0.7682614839487958
2018-12-06 12:44:32.775395,Previous,10,81827,5,1.0448052391991183,0.0,6.010008999999997,0.8764357848211433,1.543164768560912,0.0007139999999998814,14.740004999999968,1.3243130959720193,1.250295925597357,0.00014279999999997628,9.083003199999999,1.0586933413799895
